URL,Scraped_Time,Condition,Car Make,Model,Trim,Year,Kilometers,Body Type,Number of Seats,Fuel,Transmission,Engine Size (cc),Exterior Color,Interior Color,Regional Specs,Car License,Insurance,Car Customs,Body Condition,Paint,Payment Method,City,Neighborhood,Interior Options,Exterior Options,Technology Options,Price,Description_Score,Battery Capacity,Battery Range
https://jo.opensooq.com/en/search/258018451,2025-02-07 02:25:10,Used,Volkswagen,ID 4,ID.4 Crozz Pure+,2022,"80,000 - 89,999",SUV,5,Electric,Automatic,,Navy Blue,White,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al mantika Al Hurra,"Leather Seats, Air Condition, Alarm System, AUX / USB Input, Airbags, Electric Seat Control, Electric Windows, Center Lock","Sunroof, Panoramic Roof, Electric Mirrors, Daytime Running Lights, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Back Hook, Rear Sensors, Keyless Entry","Voice Control, Media Screen, Bluetooth, ABS Brakes, Lane Departure Alert, Auto Lock System, Tyre Pressure Monitoring, Rear Camera, Forward Collision Alert, Traction Control, Remote Start, Cruise Control, Apple CarPlay, Radar, Navigation system / maps, Android Auto, Touch Screen",21900,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258182267,2025-02-07 02:25:18,Used,Volkswagen,Bora,E-Bora,2019,"30,000 - 39,999",Sedan,5,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"Air Condition, Heated Steering Wheel, Electric Windows, AUX / USB Input, Cooled Seats, CD player, Heated Seats, Airbags, Leather Seats, Center Lock, Electric Seat Control, Alarm System, Memory Seats, Steering Wheel Controls","Daytime Running Lights, Electric Mirrors, LED Lights, Electrically Folding Mirrors, Keyless Entry, Xenon Lights, Sunroof, Sports Package, Rim Wheels, Front Sensors, Spare Tyre, Back Hook","Rear Camera, Touch Screen, Tyre Pressure Monitoring, Android Auto, Bluetooth, Traction Control, ABS Brakes, Media Screen",10103,7,70 - 89 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258179601,2025-02-07 02:25:26,New,BYD,Song L,Song L,2024,0,Sedan,5,Electric,Automatic,,Black,Brown,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,AUX / USB Input,Daytime Running Lights,"Hud Projector, Bluetooth",36000,,90 - 99 kWh,More than 500 km
https://jo.opensooq.com/en/search/258179537,2025-02-07 02:25:27,New,Volkswagen,ID 6,ID.6 Crozz Pro,2024,0,SUV,7,Electric,Automatic,,Blue,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Steering Wheel Controls, Electric Seat Control, Airbags, AUX / USB Input, Memory Seats",Rim Wheels,"Hud Projector, Apple CarPlay, Voice Control, Bluetooth",35000,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258179521,2025-02-07 02:25:28,Used,Volkswagen,ID 6,ID.6 Crozz Pro,2023,"20,000 - 29,999",SUV,7,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,AUX / USB Input,"Electrically Folding Mirrors, Keyless Entry, Electric Mirrors, Panoramic Roof, Xenon Lights, Spare Tyre, LED Lights, Daytime Running Lights, Back Hook, Rim Wheels, Front Sensors, Rear Sensors","Remote Start, Touch Screen, Auto Lock System, Bluetooth, Navigation system / maps, ABS Brakes, Forward Collision Alert, Sport Suspension, Media Screen, Blind Spot Alert, Park assist, Lane Departure Alert, Cruise Control, Apple CarPlay, Tyre Pressure Monitoring, Traction Control, Hud Projector, Diff Lock, Rear Camera, Voice Control, Radar, 360° Camera",29500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258179469,2025-02-07 02:25:30,Used,Volkswagen,Bora,E-Bora,2019,"50,000 - 59,999",Sedan,5,Electric,Automatic,,White,Nardo Grey,European Specs,Not Licensed,Comprehensive Insurance,Without Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Airbags, Electric Windows, Center Lock, Air Condition","Rear Sensors, Electrically Folding Mirrors, Xenon Lights, Daytime Running Lights, Rim Wheels, Front Sensors","Apple CarPlay, Android Auto, Hud Projector",10103,7,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258178805,2025-02-07 02:25:37,Used,Ford,Focus,Standard,2016,"100,000 - 109,999",HatchBack,5,Electric,Automatic,,White,Beige,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Swelieh,"AUX / USB Input, Airbags, Electric Seat Control, Steering Wheel Controls, Air Condition, Leather Seats, Heated Seats, Electric Windows",Electric Mirrors,Bluetooth,8200,4,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258178757,2025-02-07 02:25:38,Used,Hyundai,Ioniq,Standard,2018,"140,000 - 149,999",Sedan,5,Electric,Automatic,,White,Grey,Korean Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Other,Cash Only,Amman,Deir Ghbar,"AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Electric rear seat, Steering Wheel Controls, Heated Steering Wheel, Memory Seats, Air Condition, Electric Windows, Alarm System, Center Lock, Heated Seats","Keyless Entry, Sunroof, Electrically Folding Mirrors, Electric Mirrors, LED Lights, Daytime Running Lights, Front Sensors, Rear Sensors","Android Auto, Touch Screen, Bluetooth, Media Screen, Forward Collision Alert, Rear Camera, Blind Spot Alert, Traction Control, Lane Departure Alert, Cruise Control, Tyre Pressure Monitoring, Navigation system / maps, Voice Control, Radar, Apple CarPlay, Diff Lock",13250,,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258178133,2025-02-07 02:25:42,New,BYD,Seagull,Seagull,2024,0,HatchBack,5,Electric,Automatic,,Black,Blue,Other Specs,Licensed,Comprehensive Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Irbid,Aydoun,"Leather Seats, Airbags, CD player, Heated Seats, Center Lock, Electric Windows, Alarm System, Memory Seats, Air Condition, Electric Seat Control, Heated Steering Wheel, AUX / USB Input","Daytime Running Lights, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Electrically Folding Mirrors, LED Lights","360° Camera, Rear Camera, Traction Control, Cruise Control",13700,,More than 100 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258123643,2025-02-07 02:25:47,Used,Volkswagen,ID 4,ID.4 X,2022,"30,000 - 39,999",SUV,5,Electric,Automatic,,Grey,Grey,European Specs,Licensed,Comprehensive Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Muqabalain,"Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System, AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat","Back Hook, Sports Package, LED Lights, Spare Tyre, Xenon Lights, Rim Wheels, Electric Mirrors, Front Sensors, Electrically Folding Mirrors, Rear Sensors, Panoramic Roof, Keyless Entry, Sunroof","Apple CarPlay, Lane Departure Alert, 360° Camera, Android Auto, Tyre Pressure Monitoring, Rear Camera, Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Blind Spot Alert, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System",25000,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258176649,2025-02-07 02:25:49,Used,Volkswagen,ID 4,Standard,2023,"60,000 - 69,999",SUV,5,Electric,Automatic,,White,Nardo Grey,American Specs,Licensed,Compulsory Insurance,With Customs,Fair (body needs work),Partially repainted,Cash Only,Zarqa,Al mantika Al Hurra,"Center Lock, Alarm System, Heated Seats, AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel, Electric Windows, Air Condition","Electric Mirrors, Daytime Running Lights, Xenon Lights, Spare Tyre, LED Lights, Rim Wheels, Sports Package, Front Sensors, Back Hook, Rear Sensors, Keyless Entry, Electrically Folding Mirrors","Hud Projector, Radar, Park assist, Bluetooth, Touch Screen, Sport Suspension, Remote Start, Media Screen, Navigation system / maps, Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, Rear Camera, Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Diff Lock, Cruise Control",23250,فحص كامل,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258061429,2025-02-07 02:25:50,Used,Tesla,Model Y,Long Range,2023,"30,000 - 39,999",SUV,5,Electric,Automatic,,Navy Blue,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Fair (body needs work),Partially repainted,Cash Only,Zarqa,Al mantika Al Hurra,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Keyless Entry, Back Hook, Sunroof, Panoramic Roof","Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, 360° Camera, Android Auto, Tyre Pressure Monitoring, Rear Camera",28000,4,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258175849,2025-02-07 02:25:52,Used,Tesla,Model X,Long Range Plus,2018,"100,000 - 109,999",Sedan,5,Electric,Automatic,,Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Sports City,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Keyless Entry, Back Hook, Sunroof, Panoramic Roof","Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Park assist, Bluetooth, Touch Screen, Sport Suspension, Remote Start, Media Screen, Navigation system / maps, Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Android Auto, Lane Departure Alert, 360° Camera, Apple CarPlay, Tyre Pressure Monitoring, Rear Camera",26500,3,More than 100 kWh,300 - 399 km
https://jo.opensooq.com/en/search/258173997,2025-02-07 02:25:58,Used,Tesla,Model S,Long Range Plus,2020,"40,000 - 49,999",Sedan,5,Electric,Automatic,,Grey,Beige,American Specs,Licensed,Compulsory Insurance,With Customs,Poor (severe body damages),Partially repainted,Cash Only,Amman,Mecca Street,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Keyless Entry, Back Hook, Sunroof, Panoramic Roof","Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, 360° Camera, Android Auto, Tyre Pressure Monitoring, Rear Camera",33500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258172889,2025-02-07 02:26:07,Used,Bestune,E05,E05,2023,"20,000 - 29,999",SUV,5,Electric,Automatic,,White,Black,European Specs,Licensed,Comprehensive Insurance,With Customs,Poor (severe body damages),Original Paint,Cash Only,Amman,Jabal Al Hussain,"Airbags, Alarm System, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Sport Seats, Cooled Seats, AUX / USB Input, Air Condition","Rim Wheels, Rear Sensors, Electric Mirrors, Xenon Lights, LED Lights, Sports Package, Back Hook","Apple CarPlay, Auto Lock System, Android Auto, Rear Camera, Bluetooth, Traction Control, Tyre Pressure Monitoring, Cruise Control, Diff Lock, Sport Suspension, Touch Screen, Navigation system / maps, Media Screen, ABS Brakes",15200,فحص كامل,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258172741,2025-02-07 02:26:08,New,Tesla,Model S,Long Range Plus,2022,1 - 999,Sedan,5,Electric,Automatic,,Red,White,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows, Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Sport Seats","Electrically Folding Mirrors, Electric Mirrors, LED Lights, Daytime Running Lights, Sports Package, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof","Blind Spot Alert, Auto Lock System, Lane Departure Alert, 360° Camera, Tyre Pressure Monitoring, Rear Camera, Diff Lock, Cruise Control, Voice Control, Radar, Traction Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps",54500,فحص كامل,More than 100 kWh,More than 500 km
https://jo.opensooq.com/en/search/258172041,2025-02-07 02:26:12,New,Tesla,Model 3,Long Range,2022,1 - 999,Sedan,5,Electric,Automatic,,Blue,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"Center Lock, Alarm System, Leather Seats, Heated Seats, AUX / USB Input, Sport Seats, Cooled Seats, Airbags, Heated Steering Wheel, Electric Windows, Air Condition","Rim Wheels, LED Lights, Xenon Lights, Panoramic Roof, Sports Package","Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Lane Departure Alert, 360° Camera, Tyre Pressure Monitoring, Rear Camera, Diff Lock, Traction Control, Voice Control, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist",26300,7,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258170857,2025-02-07 02:26:19,Used,Tesla,Model S,Long Range,2015,"80,000 - 89,999",Sedan,5,Electric,Automatic,,Black,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Shmaisani,"Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows","Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Xenon Lights, Daytime Running Lights, Electric Mirrors","Touch Screen, Bluetooth, ABS Brakes, Remote Start, Rear Camera, Forward Collision Alert, Traction Control, Blind Spot Alert, Cruise Control, Lane Departure Alert, Park assist, Tyre Pressure Monitoring, Sport Suspension, Radar, Navigation system / maps",23000,4,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258170137,2025-02-07 02:26:21,Used,BMW,iX Series,Standard,2023,"1,000 - 9,999",SUV,5,Electric,Automatic,,Blue,Brown,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Mecca Street,"Electric Seat Control, AUX / USB Input, Heated Seats, Cooled Seats, Leather Seats, Electric Windows, Air Condition, Airbags, Steering Wheel Controls","Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Panoramic Roof, LED Lights, Xenon Lights, Rim Wheels","Remote Start, Traction Control, Bluetooth, Cruise Control, Blind Spot Alert, Lane Departure Alert, Forward Collision Alert, Touch Screen, Tyre Pressure Monitoring, 360° Camera",23444,,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258169785,2025-02-07 02:26:22,Used,Tesla,Model Y,Standard Range,2020,"60,000 - 69,999",Sedan,5,Electric,Automatic,,White,White,American Specs,Licensed,Compulsory Insurance,With Customs,Other,Original Paint,Cash Only,Amman,Dahiet Al Ameer Rashed,"AUX / USB Input, Leather Seats, Airbags, Heated Steering Wheel, Electric Seat Control, Air Condition, Steering Wheel Controls, Alarm System, Memory Seats, Electric Windows, Center Lock, Heated Seats","Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, LED Lights, Rim Wheels, Front Sensors, Rear Sensors","Forward Collision Alert, ABS Brakes, Blind Spot Alert, 360° Camera, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Diff Lock, Cruise Control, Voice Control, Radar, Navigation system / maps, Bluetooth, Touch Screen, Remote Start, Media Screen",24900,3,50 - 69 kWh,300 - 399 km
https://jo.opensooq.com/en/search/258169841,2025-02-07 02:26:23,New,Mercedes Benz,EQA-Class,EQA 250,2022,0,SUV,5,Electric,Automatic,,Black,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Mecca Street,"Airbags, AUX / USB Input, Alarm System, CD player, Electric Windows, Steering Wheel Controls, Air Condition, Leather Seats","Electrically Folding Mirrors, LED Lights, Keyless Entry, Xenon Lights, Spare Tyre, Front Sensors, Panoramic Roof, Rear Sensors, Electric Mirrors, Rim Wheels","Voice Control, Traction Control, Lane Departure Alert, Tyre Pressure Monitoring, Blind Spot Alert, Bluetooth, Rear Camera, Apple CarPlay, Android Auto, Cruise Control, Remote Start, Touch Screen",23548,,70 - 89 kWh,More than 500 km
